URL, number of outlinks
https://www.tudn.com/futbol/mls/posiciones, 74
https://www.tudn.com/futbol/liga-mx/pol-fernandez-con-un-pie-fuera-del-cruz-azul-y-se-acerca-boca, 66
https://www.tudn.com/formula-1, 86
https://www.tudn.com/futbol/liga-campeones-concacaf/no-cuenta-rubio-habia-marcado-pero-esta-en-posicion-adelantada-video, 70
https://www.tudn.com/futbol/liga-campeones-concacaf/tiro-atajado-disparo-por-kamal-miller-video, 71
https://www.tudn.com/futbol/liga-mx/santiago-gimenez-similitudes-actual-plantel-cruz-azul-campeon-guard1anes-2021, 67
https://www.tudn.com/futbol/mls/new-england-revolution-seattle-sounders-y-portland-timbers-quieren-corona-de-new-york-city-fc-mls-temporada-2022, 77
https://www.tudn.com/futbol/mls/mercado-mls, 78
https://www.tudn.com/futbol/mexico/hirving-lozano-corre-riesgo-no-jugar-mexico-vs-estados-unidos-octagonal, 69
https://www.tudn.com/futbol/uefa-champions-league/empata-benfica-yaremchuk-aprovecha-el-rechace-y-marca-el-2-2-video, 70
https://www.tudn.com/futbol/liga-mx/sebastian-caceres-descartado-con-america-para-juego-ante-pumas-jornada-7, 67
https://www.tudn.com/futbol/liga-mx/liga-mx-en-360º-america-supero-a-unos-aguerridos-pumas-video, 67
https://www.tudn.com/futbol/houston-dynamo-esta-interesado-carlos-salcedo-tigres, 72
https://www.tudn.com/futbol/liga-mx/para-preparar-la-botana-pumas-vs-america-destaca-en-la-j7-video, 67
https://www.tudn.com/archivo/2009, 64
https://www.tudn.com/futbol/liga-campeones-concacaf/llega-el-invitado-especial-max-alves-hace-el-1-0-de-colorado-rapids-video, 68
https://www.tudn.com/futbol/uefa-europa-league/olympiakos-vs-atalanta-uefa-europa-league-2022-02-24, 58
https://www.tudn.com/futbol/uefa-champions-league/gol-anota-para-manchester-united-anthony-elanga-video, 69
https://www.tudn.com/futbol/liga-campeones-concacaf/estadisticas, 67
https://www.tudn.com/archivo/2017, 95
https://www.tudn.com/futbol/liga-campeones-concacaf/tiro-atajado-disparo-por-diogo-video, 68
https://www.tudn.com/futbol/mexico/argentina-brasil-y-venezuela-tri-cerca-de-amarrar-amistosos-de-lujo-video, 68
https://www.tudn.com/futbol/liga-mx/guadalajara-vs-puebla-liga-mx-clausura-2022-02-26, 55
https://www.tudn.com/futbol/liga-campeones-concacaf/dinenno-hace-el-primer-tiro-saca-fogonazo-raso-que-cruz-contiene-video, 71
https://www.tudn.com/futbol/liga-mx/liga-mx-en-360º-rayos-toluca-le-arrebato-el-triunfo-al-necaxa-video, 67
https://www.tudn.com/archivo/2022, 71
https://www.tudn.com/futbol/liga-campeones-concacaf/seattle-sounders-fc-vs-motagua-concacaf-champions-league-2022-02-24, 57
https://www.tudn.com/futbol/liga-mx/liga-mx-en-360º-divino-cordova-rescata-el-triunfo-para-america-video, 67
https://www.tudn.com/futbol/uefa-europa-conference-league, 55
https://www.tudn.com/futbol/mls/damarcus-beasley-sobre-las-exportaciones-y-el-crecimiento-de-la-mls-video, 68
https://www.tudn.com/tenis/suspenden-a-alexander-zverev-en-acapulco-tras-casi-golpear-a-juez-de-silla, 59
https://www.tudn.com/futbol/mexico/de-la-crisis-al-milagro-tata-evade-la-guillotina-y-se-viene-eeuu-video, 68
https://www.tudn.com/futbol/mls/sin-despeinarse-new-york-city-otro-paseo-ante-guapiles-y-clasifico-cuartos-de-final-liga-campeones-concacaf, 69
https://www.tudn.com/futbol/mls/colorado-rapids-cf, 76
https://www.tudn.com/futbol/uefa-champions-league/gol-anota-para-atletico-de-madrid-joao-felix-video-1, 69
https://www.tudn.com/futbol/uefa-champions-league/reinildo-se-cae-y-anthony-elanga-hace-el-dramatico-1-1-del-united-video, 70
https://www.tudn.com/futbol/liga-campeones-concacaf/equipos, 77
https://www.tudn.com/futbol/liga-de-expansion-mx/resumen-atletico-morelia-le-propina-una-feria-de-goles-4-1-al-cancun-video, 72
https://www.tudn.com/futbol/uefa-champions-league/cerca-sime-vrsaljko-disparo-que-se-estrella-en-el-poste-video, 71
https://www.tudn.com/archivo/2014, 80
https://www.tudn.com/futbol/uefa-champions-league/posiciones, 71
https://www.tudn.com/futbol/mls/new-york-city-fc, 76
https://www.tudn.com/boxeo/mike-tyson-asegura-que-canelo-debe-pelear-con-benavidez-video, 71
https://www.tudn.com/futbol/uefa-europa-league/con-el-regreso-de-gerard-pique-el-barcelona-viaja-rumbo-a-napoles, 68
https://www.tudn.com/futbol/player/javier-hernandez, 91
https://www.tudn.com/futbol/la-liga/especial-saludo-de-benzema-a-mexico-desde-valdebebas-video, 71
https://www.tudn.com/futbol/liga-campeones-concacaf/tiro-atajado-disparo-por-diogo-video-1, 68
https://www.tudn.com/futbol/mls/con-chicharito-hernandez-y-douglas-costa-la-galaxy-apuesta-a-la-redencion-video, 68
https://www.tudn.com/futbol/jugadores/romell-quioto, 85
https://www.tudn.com/futbol/mexico/amor-a-mexico-marcelo-flores-y-su-guino-al-tri-video, 68
https://www.tudn.com/futbol/liga-mx/christian-patino-el-unico-en-anotar-hat-trick-con-america-en-cu-video, 67
https://www.tudn.com/futbol/liga-campeones-concacaf/cerca-oscar-santis-disparo-que-se-estrella-en-el-poste-video, 68
https://www.tudn.com/mundial-catar-2022/mundial-qatar-2022-clasificados-equipos-selecciones-participantes, 68
https://www.tudn.com/futbol/mls/atlanta-united-fc, 75
https://www.tudn.com/futbol/liga-mx/videos, 79
https://www.tudn.com/boxeo/julio-cesar-chavez-jr-rechazo-ser-entrenado-por-eddy-reynoso-video, 71
https://www.tudn.com/futbol/liga-campeones-concacaf/fin-del-partido-video-31, 68
https://www.tudn.com/nfl/fotografa-sufre-caida-desfile-super-bowl-los-angeles-rams-sufre-fractura-de-columna, 64
https://www.tudn.com/futbol/uefa-champions-league/equipos, 76
https://www.tudn.com/boxeo/cmb-crea-el-cinturon-de-la-union-para-pelea-entre-fury-y-whyte-video, 71
https://www.tudn.com/futbol/mls/la-mls-no-quiere-a-neymar-si-piensa-para-el-retiro, 66
https://www.tudn.com/nfl/apuestas-descabelladas-para-super-bowl-lvi-entre-cincinnati-bengals-rams, 66
https://www.tudn.com/futbol/uefa-europa-league/ferran-torres-rompe-en-llanto-tras-barcelona-napoli-ousmane-dembele-abucheado-camp-nou, 69
https://www.tudn.com/futbol/liga-campeones-concacaf/fin-del-partido-video-30, 71
https://www.tudn.com/futbol/liga-campeones-concacaf/andres-lillini-evita-pretextos-bajas-dice-plantel-enorme, 68
https://www.tudn.com/futbol/mls/fc-cincinnati, 75
https://www.tudn.com/futbol/concacaf-mundial-eliminatorias/concacaf-eliminatorias-orbelin-pineda-otorga-sufrida-victoria-mexico-en-costa-rica, 68
https://www.tudn.com/futbol/liga-mx/360-livestream, 52
https://www.tudn.com/futbol/mls/historia-y-encanto-miguel-angel-ramirez-quiere-escribir-noches-de-magia-en-charlotte-video, 68
https://www.tudn.com/futbol/jugadores/javier-hernandez, 107
https://www.tudn.com/futbol/uefa-champions-league/tenia-que-ser-benzema-espectacular-tijera-para-el-1-1-ante-el-chelsea-video, 70
https://www.tudn.com/futbol/copa-oro, 72
https://www.tudn.com/futbol/uefa-euro-2020, 75
https://www.tudn.com/futbol/jugadores/dusan-tadic, 80
https://www.tudn.com/futbol/liga-mx/las-claves-del-zorro-atlas-sigue-invicto-y-suena-con-el-bicampeonato-video, 67
https://www.tudn.com/futbol/liga-campeones-concacaf/fin-del-partido-video-29, 71
https://www.tudn.com/futbol/uefa-champions-league/tiro-atajado-disparo-por-noussair-mazraoui-video-10, 71
https://www.tudn.com/archivo/2020, 120
https://www.tudn.com/futbol/uefa-champions-league/pone-vibrante-la-final-havertz-saca-a-ederson-y-anota-el-0-1-del-chelsea-video, 70
https://www.tudn.com/futbol/liga-mx/liga-mx-en-360º-los-goles-que-tienen-al-america-en-la-cima-video, 67
https://www.tudn.com/futbol/uefa-champions-league/resumen-con-gol-de-pulisic-chelsea-se-impone-2-0-al-lille-en-la-ida-video, 70
https://www.tudn.com/futbol/liga-mx/queretaro-vs-toluca-liga-mx-clausura-2022-02-24, 56
https://www.tudn.com/futbol/liga-mx/alfredo-talavera-nicolas-freire-baja-pumas-america, 69
https://www.tudn.com/futbol/maynor-figueroa-de-la-adversidad-al-exito-en-su-carrera-profesional-video, 70
https://www.tudn.com/futbol/uefa-champions-league/yt-resumen-chelsea-vs-lille-video, 70
https://www.tudn.com/futbol/uefa-champions-league/resumen-bayern-rasguna-el-empate-1-1-ante-salzburg-video, 71
https://www.tudn.com/mundial-catar-2022/usa-mexico-paises-solicitudes-boletos-qatar-2022-17-millones, 69
https://www.tudn.com/futbol/liga-campeones-concacaf/tiro-atajado-disparo-por-valentin-castellanos-video-3, 71
https://www.tudn.com/futbol/liga-campeones-concacaf/arranca-el-partido-y-la-pelota-esta-en-juego-video-46, 71
https://www.tudn.com/futbol/jugadores/arturo-ortiz, 62
https://www.tudn.com/contacto-deportivo-cumple-20-anos-atletas-que-dejan-huella-en-el-deporte-video, 71
https://www.tudn.com/mas-deportes/bestial-embestida-de-un-toro-a-un-ciclista-durante-en-prueba-en-california-video, 68
https://www.tudn.com/futbol/uefa-europa-league/lazio-vs-fc-porto-uefa-europa-league-2022-02-24, 58
https://www.tudn.com/20-anos-de-contacto-deportivo-longevidad-en-comparacion-a-otros-shows-video, 71
https://www.tudn.com/futbol/eeuu/vuelve-el-2-0-el-team-usa-se-impone-a-mexico-en-cincinnati-video, 72
https://www.tudn.com/futbol/mls/josef-martinez-mi-objetivo-es-ganar-el-botin-de-oro-2022-atlanta-united-fc-venezuela-mls, 65
https://www.tudn.com/archivo/2016, 96
https://www.tudn.com/futbol/uefa-champions-league/gol-anota-para-atletico-de-madrid-joao-felix-video-3, 69
https://www.tudn.com/futbol/uefa-champions-league/cuenta-del-zenit-se-burla-del-barca-y-le-recuerda-que-esta-en-europa-league-video, 70
https://www.tudn.com/futbol/jugadores/juan-ignacio-dinenno, 91
https://www.tudn.com/futbol/liga-mx/liga-mx-en-360º-america-y-su-agonico-triunfo-sobre-xolos-video, 67
https://www.tudn.com/futbol/mls/lafc, 75
https://www.tudn.com/futbol/mls/resultados, 79
https://www.tudn.com/futbol/mls/orlando-city-coquetea-con-elite-inter-miami-cambia-filosofia, 70
https://www.tudn.com/futbol/el-tri-femenil-fue-una-aplanadora-y-goleo-a-antigua-y-barbuda, 64
https://www.tudn.com/futbol/uefa-champions-league/resumen-villarrealvsjuventus-yt-video, 70
https://www.tudn.com/boxeo/jorge-travieso-arce-julio-cesar-chavez-se-reconcilian-tras-pelea-redes-sociales, 64
https://www.tudn.com/futbol/concacaf-mundial-eliminatorias/canada-vencio-2-1-mexico-edmonton, 63
https://www.tudn.com/futbol/mls/chicharito-se-luce-al-quitarse-a-tres-rivales-con-tunel-incluido-video, 68
https://www.tudn.com/futbol/liga-campeones-concacaf/juan-reynoso-potenciar-refuerzos-ver-cruz-azul-poderoso, 70
https://www.tudn.com/futbol/mls/carlos-vela-no-renovara-con-lafc-y-su-plan-es-volver-a-europa-video, 68
https://www.tudn.com/archivo/2010, 74
https://www.tudn.com/futbol/mexico/hirving-lozano-fue-sometido-a-mas-estudios-con-el-tri-video, 68
https://www.tudn.com/futbol/el-destino-de-jaime-lozano-apunta-hacia-el-houston-dynamo-mls, 66
https://www.tudn.com/archivo/2018/octubre-4, 1063
https://www.tudn.com/futbol/mexico/momentos-de-la-semana/el-record-esta-a-la-vista-mexico-suma-una-nueva-victoria-fotos, 59
https://www.tudn.com/futbol/mls/perfiles/el-kichan-pavon-la-nueva-joya-argentina-de-la-galaxy-video, 69
https://www.tudn.com/futbol/liga-campeones-concacaf/cerca-landin-luis-angel-metio-la-media-tijera-y-cota-detiene-video, 71
https://www.tudn.com/nfl/doble-anillo-jugador-de-rams-se-comprometio-tras-ganar-el-super-bowl-lvi-video, 71
https://www.tudn.com/futbol/liga-mx/santos-laguna/estadisticas, 71
https://www.tudn.com/futbol/segun-infantino-presidente-de-la-fifa-en-europa-hay-un-mundial-todas-las-semanas, 64
https://www.tudn.com/futbol/mls/gonzalo-pineda-revela-jurgen-damm-saldra-atlanta-united-temporada-2022, 67
https://www.tudn.com/futbol/emiliano-sala-sufrio-envenenamiento-grave-antes-de-estrellarse-avion, 66
https://www.tudn.com/futbol/mls/start-your-engines-nascar-carlos-vela-lafc-piloto-mexicano-daniel-suarez-la-memorial-coliseum-febrero-2022, 67
https://www.tudn.com/futbol/mls/perfiles/tras-conquistar-la-liga-mx-raul-rudiaz-persigue-la-cima-de-la-mls-soy-un-hombre-de-retos-video, 69
https://www.tudn.com/futbol/mls/lafc/resultados, 73
https://www.tudn.com/archivo/2019/abril-4, 1063
https://www.tudn.com/futbol/liga-mx/asi-avanza-el-intercambio-romo-charlie-entre-cruz-azul-y-rayados-video, 67
https://www.tudn.com/futbol/liga-mx/el-ultimo-gol-de-macias-con-chivas-se-remonta-a-hace-casi-un-ano-video, 67
https://www.tudn.com/futbol/uefa-champions-league/autogol-vertonghen-centra-con-potencia-y-haller-empuja-para-el-1-1-video, 70
https://www.tudn.com/futbol/liga-mx/mazatlan-fc, 73
https://www.tudn.com/archivo/2021/octubre-4, 1063
https://www.tudn.com/futbol/uefa-champions-league/marcos-alonso-vuelve-a-avisar-zeki-celik-le-alcanza-a-desviar-el-tiro-video, 70
https://www.tudn.com/temas/opinion-deportes, 102
https://www.tudn.com/futbol/mexico/guillermo-ochoa-regala-a-barcenas-su-jersey-pese-a-bronca-video, 68
https://www.tudn.com/futbol/jugadores/jose-antonio-garcia, 72
https://www.tudn.com/futbol/uefa-europa-league/rb-leipzig-vs-real-sociedad-uefa-europa-league-2022-02-17, 71
https://www.tudn.com/futbol/mls/charlotte-fc-se-prepara-para-romper-records-de-publico-en-su-debut-como-local-la-galaxy-temporada-2022-bank-of-america-stadium, 64
https://www.tudn.com/archivo/2018/diciembre-3, 1063
https://www.tudn.com/futbol/premier-league/arsenal, 77
https://www.tudn.com/futbol/mls/pipita-higuain-cambia-dorsal-9-por-el-10-inter-miami-cf-temporada-2022-mls-rodolfo-pizarro, 65
https://www.tudn.com/futbol/eeuu/columbus-volvera-a-ser-la-fortaleza-del-team-usa-en-las-eliminatorias-video, 72
https://www.tudn.com/futbol/jugadores/jesus-angulo-1, 98
https://www.tudn.com/archivo/2011/noviembre-1, 64
https://www.tudn.com/futbol/liga-mx/arbitro-fernando-guerrero-agradece-luis-chapito-montes-fair-play, 67
https://www.tudn.com/futbol/liga-campeones-concacaf/concachampions-2022-horarios-donde-ver-ida-octavos-de-final-miercoles, 67
https://www.tudn.com/archivo/2021/marzo-1, 1063
https://www.tudn.com/futbol/liga-mx/rayados-reprueba-actos-y-manifestaciones-violentos-video, 67
https://www.tudn.com/formula-1/checo-perez-tendra-mas-opciones-de-ganar-carreras-en-la-f1-en-2022-video, 72
https://www.tudn.com/futbol/uefa-nations-league/portugal-vs-holanda-horario-y-como-ver-la-final-de-la-nations-league, 70
https://www.tudn.com/futbol/jugadores/lisandro-lopez, 59
https://www.tudn.com/futbol/serie-a/posiciones, 70
https://www.tudn.com/futbol/mls/mexicanos-mls-2022-quienes-son-que-equipos-juegan, 69
https://www.tudn.com/archivo/2018/enero-3, 967
https://www.tudn.com/boxeo/julio-cesar-chavez-jr-hace-critica-a-su-padre-consumia-mas-drogas-que-yo, 65
https://www.tudn.com/futbol/ligue-1/messi-detiene-a-jugador-del-lille-para-pedirle-su-camiseta-video, 72
https://www.tudn.com/archivo/2019/marzo-4, 1063
https://www.tudn.com/archivo/2010/enero-1, 84
https://www.tudn.com/archivo/2019/diciembre-3, 1063
https://www.tudn.com/futbol/mls/lafc-goleo-a-new-york-red-bulls-en-duelo-de-pretemporada-mls, 66
https://www.tudn.com/futbol/mls/lucas-zelarayan-seleccion-armenia-debut-asistencia-islandia-eliminatorias-uefa-islandia, 64
https://www.tudn.com/archivo/2019/agosto-6, 185
https://www.tudn.com/futbol/bayern-planea-gira-en-estados-unidos-y-mexico-este-verano-video, 70
https://www.tudn.com/futbol/mls/chicago-fire-nuevo-entrenador-ezra-hendrickson-temporada-2022-columbus-crew-la-galaxy-seattle-sounders-fc, 63
https://www.tudn.com/archivo/2017/diciembre-3, 489
https://www.tudn.com/archivo/2013/mayo-1, 891
https://www.tudn.com/futbol/uefa-europa-league/sheriff-tiraspol-vs-sporting-braga-uefa-europa-league-2022-02-17, 67
https://www.tudn.com/futbol/mls/sebastian-blanco-y-su-meta-con-porltland-timbers-no-se-me-cruza-no-ganar-la-mls-video, 68
https://www.tudn.com/mundial-catar-2022/romper-alcancia-cuanto-costara-fase-de-grupos-mundial-qatar-2022-dolares, 68
https://www.tudn.com/archivo/2020/mayo-5, 961
https://www.tudn.com/nfl/cambian-letrero-de-hollywood-por-uno-que-dice-rams-house-video, 71
https://www.tudn.com/archivo/2021/mayo-2, 1063
https://www.tudn.com/futbol/la-liga/mexicanos-son-criticados-en-el-celta-de-vigo-video, 71
https://www.tudn.com/futbol/copa-oro/presumanlo-con-orgullo-el-team-usa-levanta-su-septima-copa-oro-video, 68
https://www.tudn.com/archivo/2018/septiembre-3, 1063
https://www.tudn.com/archivo/2017/abril-1, 1062
https://www.tudn.com/futbol/uefa-nations-league/campeones-francia-levanta-el-trofeo-de-la-nations-league-video, 71
https://www.tudn.com/archivo/2013/septiembre-1, 718
https://www.tudn.com/futbol/uefa-euro-2020/gritan-con-el-alma-italia-festeja-con-todo-su-titulo-en-wembley-video, 68
https://www.tudn.com/futbol/liga-mx/santos-laguna/plantel, 98
https://www.tudn.com/combate-global/ivan-garcia-aplica-mataleon-ivan-lopez-en-pelea-estelar-combate-global, 62
https://www.tudn.com/futbol/futbol-olimpico-femenil/estados-unidos-f, 73
https://www.tudn.com/archivo/2015/junio-1, 1059
https://www.tudn.com/futbol/liga-campeones-concacaf/guastatoya-vs-leon-concacaf-champions-league-2022-02-16, 68
https://www.tudn.com/archivo/2019/diciembre-4, 703
https://www.tudn.com/archivo/2019/junio-5, 1063
https://www.tudn.com/futbol/dutch-eredivisie/ajax-edson-alvarez-tienen-nuevo-caso-overmars-bogarde-acusado-acoso-sexual, 70
https://www.tudn.com/futbol/jugadores/sergio-aguero, 97
